# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Mar 18 01:14:45 CET 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Pan-STARRS1
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gP1mag  rP1mag  iP1mag  zP1mag  yP1mag  wP1mag
0.0152 0.01508 9.81291 1.0489839315 2.4826211929    1.048  0.270  3.7778  4.251    1  0.000  0.535     0.00     0.00 -1 -1.59e-13      0.00 7.673e-01 2.201e-01 2.226e-03 6.095e-04 5.549e-03 -1.000 1.265e-02 4.094 4.305 3.959 3.874 3.877 3.879 4.025
0.0152 0.01508 9.81291 1.0499999523 2.4828116894    1.049  0.274  3.7779  4.249    1  0.000  0.535     0.00     0.00 -1  -1.6e-13      0.00 7.673e-01 2.200e-01 2.226e-03 6.094e-04 5.548e-03 -1.000 1.265e-02 4.086 4.297 3.951 3.866 3.869 3.871 4.016
0.0152 0.01508 9.81291 1.0593571663 2.4845447540    1.058  0.305  3.7789  4.226    1  0.000  0.535     0.00     0.00 -1 -1.73e-13      0.00 7.683e-01 2.191e-01 2.219e-03 6.075e-04 5.531e-03 -1.000 1.260e-02 4.008 4.215 3.873 3.790 3.794 3.797 3.938
0.0152 0.01508 9.81291 1.0613765717 2.4849140644    1.060  0.312  3.7791  4.220    1  0.000  0.535     0.00     0.00 -1 -1.77e-13      0.00 7.684e-01 2.190e-01 2.217e-03 6.071e-04 5.528e-03 -1.000 1.259e-02 3.991 4.197 3.856 3.774 3.778 3.780 3.921
0.0152 0.01508 9.81291 1.0720940828 2.4868478775    1.071  0.349  3.7798  4.190    1  0.000  0.535     0.00     0.00 -1 -1.94e-13      0.00 7.689e-01 2.185e-01 2.215e-03 6.066e-04 5.523e-03 -1.000 1.257e-02 3.898 4.100 3.763 3.682 3.687 3.690 3.828
0.0152 0.01508 9.81291 1.0824630260 2.4886767864    1.081  0.386  3.7800  4.158    1  0.000  0.535     0.00     0.00 -1 -2.15e-13      0.00 7.690e-01 2.184e-01 2.217e-03 6.071e-04 5.529e-03 -1.000 1.258e-02 3.804 4.006 3.670 3.589 3.594 3.597 3.735
0.0152 0.01508 9.81291 1.0912232399 2.4901909828    1.090  0.419  3.7797  4.127    1  0.000  0.534     0.00     0.00 -1 -2.36e-13      0.00 7.683e-01 2.190e-01 2.225e-03 6.094e-04 5.549e-03 -1.000 1.265e-02 3.724 3.926 3.589 3.508 3.513 3.515 3.654
0.0152 0.01508 9.81291 1.1000000238 2.4916803837    1.098  0.452  3.7787  4.094    1  0.000  0.534     0.00     0.00 -1  -2.6e-13      0.00 7.668e-01 2.204e-01 2.241e-03 6.138e-04 5.590e-03 -1.000 1.275e-02 3.640 3.846 3.506 3.423 3.427 3.429 3.571
0.0152 0.01508 9.81291 1.1021728516 2.4920446873    1.101  0.460  3.7784  4.085    1  0.000  0.534     0.00     0.00 -1 -2.66e-13      0.00 7.663e-01 2.209e-01 2.246e-03 6.155e-04 5.605e-03 -1.000 1.279e-02 3.620 3.826 3.485 3.402 3.406 3.407 3.550
0.0152 0.01508 9.81291 1.1075345278 2.4929370880    1.106  0.481  3.7770  4.060    2  0.000  0.534     0.00     0.00 -1 -2.84e-13      0.00 7.634e-01 2.236e-01 2.274e-03 6.231e-04 5.673e-03 -1.000 1.294e-02 3.566 3.777 3.432 3.346 3.348 3.350 3.497
0.0152 0.01508 9.81291 1.1161899567 2.4943568707    1.115  0.516  3.7736  4.016    2  0.000  0.534     0.00     0.00 -1 -3.18e-13      0.00 7.574e-01 2.294e-01 2.328e-03 6.380e-04 5.807e-03 -1.000 1.322e-02 3.481 3.704 3.346 3.255 3.254 3.253 3.412
0.0152 0.01508 9.81291 1.1238698959 2.4955954552    1.122  0.543  3.7678  3.968    2  0.000  0.535     0.00     0.00 -1 -3.52e-13      0.00 7.490e-01 2.374e-01 2.397e-03 6.570e-04 5.975e-03 -1.000 1.360e-02 3.412 3.656 3.277 3.176 3.169 3.166 3.345
0.0152 0.01508 9.81291 1.1306920052 2.4966795444    1.129  0.560  3.7584  3.917    2  0.000  0.536     0.00     0.00 -1 -3.83e-13      0.00 7.388e-01 2.472e-01 2.479e-03 6.791e-04 6.171e-03 -1.000 1.404e-02 3.371 3.652 3.237 3.122 3.105 3.097 3.307
0.0152 0.01508 9.81291 1.1348505020 2.4973330498    1.133  0.557  3.7477  3.879    2  0.000  0.536     0.00     0.00 -1 -3.95e-13      0.00 7.309e-01 2.547e-01 2.541e-03 6.957e-04 6.319e-03 -1.000 1.438e-02 3.379 3.707 3.250 3.117 3.089 3.077 3.324
0.0152 0.01508 9.81291 1.1373623610 2.4977252483    1.136  0.543  3.7375  3.852    2  0.000  0.536     0.00     0.00 -1 -3.94e-13      0.00 7.259e-01 2.596e-01 2.579e-03 7.060e-04 6.410e-03 -1.000 1.456e-02 3.411 3.786 3.292 3.143 3.105 3.087 3.367
0.0152 0.01508 9.81291 1.1391183138 2.4979979992    1.137  0.532  3.7287  3.829    2  0.000  0.537     0.00     0.00 -1 -3.92e-13      0.00 7.227e-01 2.625e-01 2.602e-03 7.124e-04 6.466e-03 -1.000 1.471e-02 3.440 3.860 3.332 3.169 3.121 3.098 3.409
0.0152 0.01508 9.81291 1.1407796144 2.4982554913    1.139  0.525  3.7200  3.801    2  0.000  0.537     0.00     0.00 -1 -3.97e-13      0.00 7.202e-01 2.650e-01 2.621e-03 7.174e-04 6.510e-03 -1.000 1.483e-02 3.457 3.923 3.362 3.185 3.127 3.099 3.440
0.0152 0.01508 9.81291 1.1427699327 2.4985625744    1.141  0.534  3.7109  3.757    2  0.000  0.537     0.00     0.00 -1 -4.23e-13      0.00 7.175e-01 2.676e-01 2.639e-03 7.221e-04 6.551e-03 -1.000 1.488e-02 3.435 3.955 3.358 3.165 3.096 3.062 3.436
0.0152 0.01508 9.81291 1.1447118521 2.4988610744    1.143  0.562  3.7041  3.703    2  0.000  0.537     0.00     0.00 -1 -4.76e-13      0.00 7.150e-01 2.700e-01 2.652e-03 7.257e-04 6.582e-03 -1.000 1.493e-02 3.366 3.930 3.305 3.100 3.023 2.984 3.384
0.0152 0.01508 9.81291 1.1452655792 2.4989459515    1.143  0.572  3.7025  3.686    2  0.000  0.537     0.00     0.00 -1 -4.98e-13      0.00 7.142e-01 2.708e-01 2.655e-03 7.266e-04 6.590e-03 -1.000 1.497e-02 3.339 3.912 3.281 3.073 2.994 2.954 3.360
0.0152 0.01508 9.81291 1.1458379030 2.4990334511    1.144  0.587  3.7013  3.667    2  0.000  0.537     0.00     0.00 -1 -5.25e-13      0.00 7.134e-01 2.716e-01 2.656e-03 7.276e-04 6.597e-03 -1.000 1.497e-02 3.303 3.884 3.248 3.038 2.957 2.916 3.327
0.0152 0.01508 9.81291 1.1474877596 2.4992856979    1.146  0.632  3.6983  3.610    3  0.000  0.534     0.00     0.00 -1 -6.18e-13      0.00 7.107e-01 2.743e-01 2.651e-03 7.345e-04 6.615e-03 -1.000 1.501e-02 3.190 3.791 3.143 2.927 2.843 2.800 3.222
0.0152 0.01508 9.81291 1.1488033533 2.4994862080    1.147  0.673  3.6964  3.562    3  0.000  0.526     0.00     0.00 -1 -7.14e-13      0.00 7.081e-01 2.768e-01 2.617e-03 7.622e-04 6.627e-03 -1.000 1.508e-02 3.088 3.702 3.047 2.827 2.740 2.696 3.125
0.0152 0.01508 9.81291 1.1499999762 2.4996678829    1.148  0.713  3.6948  3.516    3  0.000  0.512     0.00     0.00 -1 -8.23e-13      0.00 7.054e-01 2.795e-01 2.550e-03 8.289e-04 6.637e-03 -1.000 1.512e-02 2.987 3.611 2.951 2.729 2.639 2.594 3.029
0.0152 0.01508 9.81291 1.1503951550 2.4997279644    1.149  0.727  3.6943  3.500    3  0.000  0.506     0.00     0.00 -1 -8.66e-13      0.00 7.045e-01 2.804e-01 2.522e-03 8.584e-04 6.640e-03 -1.000 1.513e-02 2.952 3.579 2.917 2.694 2.604 2.558 2.995
0.0152 0.01508 9.81291 1.1516851187 2.4999232292    1.150  0.778  3.6927  3.443    3  0.000  0.482     0.00     0.00 -1 -1.04e-12      0.00 7.012e-01 2.836e-01 2.406e-03 9.980e-04 6.648e-03 -1.000 1.515e-02 2.824 3.463 2.794 2.568 2.475 2.429 2.872
0.0152 0.01508 9.81291 1.1526666880 2.5000715256    1.151  0.820  3.6914  3.396    3  0.000  0.467     0.00     0.00 -1  -1.2e-12      0.00 6.989e-01 2.859e-01 2.331e-03 1.093e-03 6.653e-03 -1.000 1.519e-02 2.719 3.366 2.692 2.463 2.369 2.322 2.770
0.0152 0.01508 9.81291 1.1537948847 2.5002417564    1.152  0.873  3.6899  3.338    3  0.000  0.452     0.00     0.00 -1 -1.45e-12      0.00 6.962e-01 2.886e-01 2.259e-03 1.183e-03 6.659e-03 -1.000 1.519e-02 2.588 3.246 2.565 2.334 2.238 2.189 2.644
0.0152 0.01508 9.81291 1.1546175480 2.5003654957    1.153  0.914  3.6886  3.292    3  0.000  0.444     0.00     0.00 -1 -1.68e-12      0.00 6.944e-01 2.904e-01 2.219e-03 1.234e-03 6.662e-03 -1.000 1.520e-02 2.484 3.152 2.465 2.231 2.133 2.084 2.544
